Local time,Ask,Bid,AskVolume,BidVolume
30.10.2024 00:06:21.116 GMT-0700,0.65558,0.6555000000000001,1200000.0477,1200000.0477
30.10.2024 00:06:23.182 GMT-0700,0.65558,0.65549,1200000.0477,3599999.9046
30.10.2024 00:06:34.345 GMT-0700,0.6556000000000001,0.6554800000000001,1799999.9523,3599999.9046
30.10.2024 00:06:35.959 GMT-0700,0.6556000000000001,0.65552,1200000.0477,1200000.0477
30.10.2024 00:06:36.061 GMT-0700,0.65562,0.65551,1200000.0477,1200000.0477
30.10.2024 00:06:39.137 GMT-0700,0.65562,0.6555300000000001,1799999.9523,1200000.0477
30.10.2024 00:06:39.291 GMT-0700,0.65563,0.6555300000000001,2700000.0477,3599999.9046
30.10.2024 00:06:42.179 GMT-0700,0.65562,0.6555300000000001,1200000.0477,1200000.0477
30.10.2024 00:06:42.845 GMT-0700,0.65562,0.65552,1200000.0477,4500000
30.10.2024 00:06:49.239 GMT-0700,0.65562,0.6555300000000001,1200000.0477,2700000.0477
30.10.2024 00:06:49.341 GMT-0700,0.65563,0.65556,1200000.0477,1200000.0477
30.10.2024 00:06:50.204 GMT-0700,0.65564,0.65557,1200000.0477,1200000.0477
30.10.2024 00:06:50.309 GMT-0700,0.65568,0.6556000000000001,1200000.0477,1200000.0477
30.10.2024 00:06:52.640 GMT-0700,0.65569,0.65562,1200000.0477,2700000.0477
30.10.2024 00:06:52.742 GMT-0700,0.65572,0.65561,1200000.0477,2700000.0477
30.10.2024 00:06:53.553 GMT-0700,0.65572,0.65562,3599999.9046,1799999.9523
30.10.2024 00:06:53.706 GMT-0700,0.6557000000000001,0.65562,1200000.0477,1200000.0477
30.10.2024 00:06:56.986 GMT-0700,0.6557000000000001,0.65561,1200000.0477,2700000.0477
30.10.2024 00:07:00.118 GMT-0700,0.65569,0.65561,1200000.0477,1799999.9523
30.10.2024 00:07:00.221 GMT-0700,0.65569,0.6556000000000001,1200000.0477,1799999.9523
30.10.2024 00:07:20.026 GMT-0700,0.65569,0.65559,1200000.0477,1200000.0477
30.10.2024 00:07:46.524 GMT-0700,0.65568,0.65559,1799999.9523,1200000.0477
30.10.2024 00:07:48.754 GMT-0700,0.65566,0.65557,1200000.0477,1799999.9523
30.10.2024 00:07:58.278 GMT-0700,0.6556500000000001,0.6555500000000001,3599999.9046,2700000.0477
30.10.2024 00:07:58.381 GMT-0700,0.65564,0.6555500000000001,1200000.0477,1200000.0477
30.10.2024 00:08:02.826 GMT-0700,0.65563,0.65554,1200000.0477,1200000.0477
30.10.2024 00:08:10.278 GMT-0700,0.65562,0.6555300000000001,1200000.0477,4500000
30.10.2024 00:08:10.383 GMT-0700,0.65562,0.65554,1200000.0477,1200000.0477
30.10.2024 00:08:11.347 GMT-0700,0.65564,0.6555300000000001,1200000.0477,1799999.9523
30.10.2024 00:08:21.038 GMT-0700,0.6556500000000001,0.65556,1799999.9523,1200000.0477
30.10.2024 00:08:21.292 GMT-0700,0.6556500000000001,0.6555500000000001,1200000.0477,1200000.0477
30.10.2024 00:08:30.669 GMT-0700,0.6556500000000001,0.65557,2700000.0477,1200000.0477
30.10.2024 00:08:30.772 GMT-0700,0.65566,0.65557,1200000.0477,1799999.9523
30.10.2024 00:08:31.026 GMT-0700,0.65567,0.65557,1799999.9523,1200000.0477
30.10.2024 00:08:37.014 GMT-0700,0.65567,0.6555500000000001,1799999.9523,4050000.1907
30.10.2024 00:08:37.481 GMT-0700,0.6556500000000001,0.6555500000000001,1200000.0477,3599999.9046
30.10.2024 00:08:46.628 GMT-0700,0.65566,0.6555500000000001,1200000.0477,1799999.9523
30.10.2024 00:08:47.642 GMT-0700,0.6556500000000001,0.6555500000000001,1200000.0477,3599999.9046
30.10.2024 00:08:49.763 GMT-0700,0.65566,0.65556,1799999.9523,2700000.0477
